Month,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure
11,742,0,-3,73.32,4,33.15,13,920
11,671,3,-2,76.97,3,37.12,12,920
11,565,0,-2,81,2.5,42.36,10,920
11,395,0,-1,85.34,2,50.61,8,920
11,0,0,-1,89.93,2.1,54.17,7,920
11,0,0,-2,94.73,2.2,53.45,6,920
11,0,1,-2,99.68,2.3,53.44,6,920
11,0,0,-3,104.75,2.5,50.52,6,920
11,0,1,-3,109.88,2.6,54.13,6,920
11,0,0,-4,115.04,2.8,50.41,6,920
11,0,0,-4,120.17,2.8,50.4,5,920
11,0,1,-5,125.24,2.8,47.31,5,920
11,0,0,-5,130.16,2.7,50.72,4,920
11,0,0,-5,134.86,2.6,49.5,4,920
11,0,1,-5,139.23,2.4,53.1,3,920
11,0,0,-5,143.11,2.3,53.7,3,920
11,0,1,-5,146.32,2.2,57.64,2,920
11,0,1,-5,148.62,2.2,59.03,2,920
11,0,1,-5,149.8,2.2,63.4,2,920
11,0,4,-4,149.71,2.2,65.1,2,920
11,0,1,-4,148.38,2.2,65.1,1,920
11,0,1,-4,145.94,2.2,67.02,1,920
11,0,1,-4,142.63,2.3,67.02,1,920
11,0,0,-4,138.68,2.5,68.39,1,920
11,0,1,-4,134.26,2.6,73.5,1,920
11,0,0,-4,129.53,2.8,73.44,1,920
11,0,0,-4,124.59,2.8,73.43,0,920
11,0,0,-4,119.52,2.9,71.78,0,920
11,0,0,-4,114.38,2.9,71.77,0,920
11,0,0,-5,109.23,2.9,68.76,0,920
11,0,1,-5,104.12,2.9,68.76,0,920
11,0,1,-5,99.08,2.9,65.37,0,920
11,0,1,-5,94.16,3,65.38,0,920
11,0,1,-6,89.4,3.2,63.06,0,920
11,160,4,-6,84.86,3.8,58.67,1,920
11,237,3,-6,80.57,4.4,54.36,3,920
11,711,1,-6,76.61,4.3,50.63,4,920
11,778,1,-5,73.03,4.2,45.07,6,920
11,824,0,-5,69.91,4.2,39.25,7,920
11,857,0,-5,67.3,4.2,34.56,9,920
11,878,0,-5,65.29,4.1,32.31,10,920
11,897,0,-5,63.93,4.1,28.03,12,920
11,904,0,-5,63.27,4.1,26.24,13,920
11,904,0,-6,63.32,4.1,23.44,14,920
11,898,0,-6,64.1,3.9,23.43,15,910
11,884,0,-6,65.56,3.8,21.47,16,910
11,863,0,-6,67.67,3.4,21.47,16,910
11,832,0,-6,70.36,3,22.23,16,910
11,785,0,-6,73.57,2,23.71,14,910
11,715,0,0,77.21,1.1,39.86,13,910
11,607,0,0,81.23,1.1,45.45,12,910
11,421,7,-3,85.56,1.1,38.6,11,910
11,0,7,-3,90.14,1.1,41.28,10,910
11,0,7,-5,94.94,1.2,36.03,9,910
11,0,7,-5,99.88,1.3,38.55,8,910
11,0,4,-5,104.94,1.5,41.1,8,910
11,0,4,-5,110.07,1.5,44.02,7,910
11,0,4,-5,115.23,1.6,47.38,6,910
11,0,4,-5,120.37,1.6,50.8,5,910
11,0,4,-5,125.43,1.7,50.58,5,910
11,0,4,-5,130.37,1.7,50.58,4,910
11,0,7,-5,135.08,1.8,50.59,4,910
11,0,4,-5,139.46,1.8,54.28,3,910
11,0,4,-5,143.36,1.8,54.57,3,910
11,0,7,-5,146.58,1.8,58.58,2,910
11,0,4,-5,148.9,1.8,58.29,2,910
11,0,1,-5,150.08,1.7,58.29,2,910
11,0,1,-5,150,1.7,57.46,2,910
11,0,1,-5,148.66,1.7,61.72,2,910
11,0,1,-5,146.21,1.7,60.71,2,910
11,0,1,-5,142.89,1.7,60.71,1,910
11,0,4,-5,138.92,1.7,60.29,1,910
11,0,0,-5,134.5,1.7,60.28,1,910
11,0,4,-5,129.76,1.7,61.51,1,910
11,0,4,-5,124.81,1.7,66.11,0,910
11,0,4,-4,119.73,1.7,69.57,0,910
11,0,0,-4,114.6,1.7,69.57,0,910
11,0,4,-3,109.45,1.7,74.92,0,910
11,0,7,-3,104.34,1.6,74.93,0,910
11,0,4,-3,99.3,1.6,80.18,0,910
11,0,6,-3,94.39,1.5,80.18,0,910
11,0,7,-2,89.63,1.4,83.56,1,910
11,152,6,-2,85.09,1.7,77.75,2,910
11,266,8,-1,80.82,2,75.34,3,910
11,133,7,-1,76.86,2,70.16,4,910
11,374,7,-1,73.29,2.1,65.81,5,910
11,464,7,-1,70.18,1.9,61.36,6,910
11,188,6,-1,67.58,1.7,55.09,7,910
11,598,7,-1,65.57,1.6,51.44,8,910
11,576,7,-1,64.22,1.5,48.35,10,910
11,789,7,-1,63.55,1.5,45.2,11,910
11,241,6,-1,63.61,1.5,41.54,12,910
11,720,7,-1,64.38,1.5,41.53,12,910
11,368,7,-1,65.84,1.5,38.02,13,910
11,353,7,-1,67.94,1.3,38.01,13,910
11,287,6,-1,70.62,1.2,35.85,13,910
11,253,7,-1,73.81,0.8,38.28,12,910
11,111,6,0,77.44,0.4,44.3,12,910
11,80,7,0,81.45,0.5,47.32,11,910
11,39,7,-1,85.77,0.7,44.68,10,910
11,0,7,-1,90.35,0.9,47.78,9,910
11,0,8,-1,95.13,1.2,49.47,8,910
11,0,4,-1,100.07,1.2,52.96,7,910
11,0,4,-2,105.13,1.4,56.36,7,910
11,0,4,-2,110.25,1.4,60.4,6,910
11,0,0,-2,115.41,1.5,60.2,5,910
11,0,0,-2,120.55,1.4,60.19,5,910
11,0,1,-1,125.63,1.4,60.96,5,910
11,0,4,-1,130.56,1.3,65.37,5,910
11,0,1,-2,135.29,1.3,64.05,5,910
11,0,4,-2,139.68,1.2,64.05,4,910
11,0,0,-2,143.59,1.1,62.4,4,910
11,0,1,-2,146.83,0.9,62.4,4,910
11,0,1,-2,149.17,0.8,62.06,4,910
11,0,1,-2,150.37,0.7,66.59,3,910
11,0,4,-2,150.29,0.6,67.07,3,910
11,0,1,-2,148.94,0.6,72.01,3,910
11,0,1,-2,146.48,0.7,73.63,3,910
11,0,1,-2,143.15,0.9,79.1,2,910
11,0,4,-1,139.17,1.1,82,1,910
11,0,1,-1,134.73,1.4,88.14,0,910
11,0,4,-1,129.98,1.7,91.67,0,910
11,0,4,-1,125.03,2,91.68,0,910
11,0,7,0,119.95,2.3,94.95,0,910
11,0,7,0,114.81,2.5,94.97,0,910
11,0,7,0,109.66,2.7,95.75,0,910
11,0,7,0,104.55,3,95.77,0,910
11,0,4,0,99.52,3.3,94.87,0,910
11,0,4,0,94.61,3.3,94.9,0,910
11,0,7,0,89.86,3.4,95.2,0,910
11,0,7,0,85.33,3.8,95.25,0,910
11,0,4,0,81.06,4.3,96.22,0,920
11,0,4,0,77.12,4.5,96.25,1,920
11,0,4,0,73.55,4.8,91.06,2,920
11,0,4,0,70.44,4.8,91.07,2,920
11,0,4,0,67.85,4.9,85.04,3,920
11,0,4,0,65.85,4.8,85.04,3,920
11,0,4,0,64.5,4.7,78.87,4,920
11,0,4,0,63.84,4.6,78.86,4,920
11,0,4,0,63.89,4.5,73.49,4,920
11,0,4,0,64.65,4.5,73.49,4,920
11,0,4,0,66.1,4.5,73.43,4,920
11,0,4,0,68.2,4.5,73.43,4,920
11,0,4,0,70.86,4.5,73.1,4,920
11,0,4,0,74.05,4.4,73.1,4,920
11,0,4,0,77.67,4.3,72.43,4,920
11,0,8,0,81.67,3.7,77.73,3,920
11,0,4,0,85.98,3.1,77.47,3,920
11,0,4,0,90.54,2.6,83.19,2,920
11,0,4,0,95.32,2.2,82.82,2,920
11,0,4,0,100.26,2,88.96,1,920
11,0,4,0,105.31,1.9,87.87,1,920
11,0,4,0,110.43,1.7,94.44,0,920
11,0,4,-1,115.59,1.6,92.66,0,920
11,0,4,-1,120.73,1.5,92.65,0,920
11,0,4,-1,125.81,1.5,90.55,0,920
11,0,4,-1,130.75,1.5,90.54,0,920
11,0,4,-1,135.49,1.5,95.54,-1,920
11,0,4,-1,139.89,1.6,95.51,-1,920
11,0,4,-2,143.82,1.7,100,-2,920
11,0,4,-2,147.08,1.7,100,-2,920
11,0,4,-2,149.43,1.7,100,-2,920
11,0,4,-2,150.64,1.4,100,-2,920
11,0,4,-3,150.57,1.2,100,-2,920
11,0,4,-2,149.21,1.3,99.17,-2,920
11,0,4,-2,146.74,1.5,97.79,-2,920
11,0,4,-2,143.4,2.1,97.78,-1,920
11,0,4,-2,139.4,2.7,96.19,-1,920
11,0,4,-2,134.96,2.8,96.18,-1,920
11,0,4,-2,130.2,2.9,94.14,-2,920
11,0,4,-2,125.24,2.9,94.14,-2,920
11,0,4,-3,120.16,2.9,91.97,-2,920
11,0,4,-3,115.02,2.8,91.97,-2,920
11,0,4,-3,109.87,2.8,96.87,-2,920
11,0,4,-3,104.76,2.6,96.86,-2,920
11,0,4,-3,99.74,2.5,95.27,-2,920
11,0,4,-3,94.83,2.4,95.25,-2,920
11,0,1,-3,90.09,2.3,94.46,-2,920
11,285,1,-3,85.57,2.5,87.71,-1,920
11,481,4,-3,81.3,2.7,82.67,-1,920
11,315,4,-3,77.37,2.7,76.85,0,920
11,400,2,-3,73.81,2.7,78,0,920
11,388,2,-3,70.71,3,72.56,1,920
11,781,2,-3,68.12,3.4,60.93,3,920
11,807,1,-3,66.13,3.8,56.78,4,910
11,841,1,-4,64.78,4.2,48.63,6,910
11,850,0,-4,64.12,4.6,48.61,6,910
11,853,0,-6,64.17,5,41.53,6,910
11,849,0,-6,64.92,5.3,41.52,6,910
11,829,0,-7,66.37,5.6,35.9,7,910
11,805,0,-7,68.45,5.6,35.9,7,910
11,761,0,-7,71.11,5.6,35.14,7,910
11,701,0,-7,74.28,4.6,37.64,7,910
11,608,0,-6,77.89,3.8,40.61,7,910
11,474,0,-6,81.88,3,46.67,5,910
11,268,0,-4,86.18,2.2,55.85,3,910
11,0,0,-4,90.74,2.6,55.86,3,910
11,0,4,-4,95.51,3,58.72,3,910
11,0,8,-4,100.44,3.8,58.73,4,910
11,0,4,-2,105.48,4.7,60.33,5,910
11,0,7,-2,110.61,5.1,60.35,5,910
11,0,7,-2,115.76,5.5,64.54,5,910
11,0,7,-2,120.91,5.9,69.27,4,910
11,0,7,-2,125.99,6.4,68.69,4,920
11,0,4,-2,130.94,6.7,68.71,3,920
11,0,4,-3,135.68,7,62.68,3,920
11,0,4,-3,140.1,7.2,67.3,3,920
11,0,1,-4,144.05,7.4,60.82,3,920
11,0,1,-4,147.32,7.4,60.83,2,920
11,0,4,-5,149.69,7.5,58.1,2,920
11,0,4,-5,150.91,7.7,62.42,2,920
11,0,1,-5,150.84,8,63.93,2,920
11,0,1,-5,149.48,8.3,63.96,1,920
11,0,1,-4,147.01,8.7,68.6,1,920
11,0,1,-4,143.65,8.5,73.77,1,920
11,0,1,-3,139.64,8.3,77.8,1,920
11,0,4,-3,135.18,7.6,77.85,0,920
11,0,1,-3,130.42,6.9,77.29,0,920
11,0,1,-3,125.45,5.9,77.33,0,920
11,0,1,-3,120.37,4.9,80.43,0,920
11,0,1,-3,115.23,4.2,80.46,0,920
11,0,1,-4,110.08,3.6,85.26,-1,920
11,0,1,-4,104.98,3.5,85.28,-1,920
11,0,4,-4,99.95,3.5,83.65,-2,920
11,0,4,-4,95.05,3.5,83.66,-2,920
11,0,1,-4,90.31,3.5,81.03,-2,920
11,292,1,-4,85.8,3.9,75.31,-1,920
11,239,4,-5,81.54,4.4,74.14,0,920
11,507,1,-5,77.61,4.9,68.94,0,920
11,514,1,-4,74.07,5.4,65.29,1,920
11,572,0,-4,70.97,5.8,60.78,2,920
11,581,0,-4,68.39,6.2,58.02,3,920
11,611,0,-4,66.4,6.5,58.01,4,920
11,862,0,-4,65.05,6.8,54.41,5,920
11,870,0,-4,64.39,7,54.4,5,920
11,871,0,-4,64.44,7.2,50.13,5,920
11,865,0,-4,65.19,7.1,50.13,5,920
11,855,0,-4,66.62,7,48.71,6,920
11,832,0,-4,68.69,6.6,48.72,6,920
11,805,0,-5,71.34,6.3,46.54,6,920
11,754,0,-5,74.5,5.4,46.54,5,920
11,681,0,-6,78.1,4.6,44.1,5,920
11,561,0,-6,82.08,3.1,50.75,3,920
11,358,0,-5,86.37,1.8,59.62,1,920
11,0,1,-5,90.92,1.6,64.08,0,920
11,0,4,-6,95.69,1.4,59.63,0,920
11,0,1,-6,100.61,1.3,59.63,0,920
11,0,1,-7,105.65,1.3,56.24,0,920
11,0,1,-7,110.77,1.3,56.23,0,920
11,0,1,-8,115.93,1.3,53.47,0,920
11,0,1,-8,121.07,1.3,53.46,0,920
11,0,1,-8,126.16,1.4,55.42,0,920
11,0,1,-8,131.12,1.5,55.4,0,920
11,0,4,-9,135.87,1.6,58.39,-1,920
11,0,4,-9,140.3,1.8,58.36,-1,920
11,0,4,-9,144.26,2.1,57.44,-1,920
11,0,1,-9,147.56,2.5,53.35,-1,920
11,0,1,-9,149.94,2.9,54.17,-1,920
11,0,1,-9,151.18,3.3,54.16,-1,920
11,0,4,-8,151.11,3.8,56.24,-1,920
11,0,0,-8,149.75,3.8,56.22,0,920
11,0,7,-8,147.26,3.9,57.69,0,920
11,0,4,-8,143.89,3.9,57.67,0,920
11,0,7,-8,139.88,3.9,57.7,-1,920
11,0,4,-8,135.41,3.9,57.68,-1,920
11,0,4,-8,130.64,3.9,56.66,-1,920
11,0,7,-8,125.67,3.8,56.64,-1,920
11,0,7,-8,120.58,3.7,55.76,-1,920
11,0,1,-8,115.44,3.6,55.75,-1,920
11,0,7,-8,110.29,3.5,55.64,-1,920
11,0,7,-8,105.19,3.4,55.64,-1,920
11,0,7,-8,100.17,3.4,56.35,-1,920
11,0,7,-8,95.27,3.5,56.35,0,920
11,0,4,-8,90.54,3.6,57.75,0,920
11,77,7,-8,86.03,4.2,53.7,0,920
11,144,4,-7,81.78,4.9,51.98,1,920
11,387,8,-7,77.86,5,48.38,2,920
11,0,6,-7,74.32,5.1,47.75,4,920
11,246,7,-7,71.23,5.4,41.49,5,920
11,389,8,-6,68.66,5.8,38.87,7,920
11,453,8,-6,66.67,6.1,36.3,8,920
11,714,7,-4,65.32,6.6,35.08,10,920
11,674,8,-4,64.66,6.5,35.07,11,920
11,569,8,-3,64.7,6.5,35.93,12,920
11,672,8,-3,65.45,6.4,33.62,12,920
11,353,4,-2,66.87,6.3,34.09,13,920
11,737,8,-2,68.94,5.9,34.08,13,920
11,334,4,-1,71.57,5.6,36.84,13,920
11,600,8,-1,74.72,4.6,39.32,12,920
11,525,8,0,78.31,3.7,43.05,12,920
11,428,7,0,82.28,3.2,49.14,10,920
11,274,7,0,86.56,2.7,57.69,9,920
11,0,7,0,91.11,2.9,61.76,8,920
11,0,7,0,95.86,3.1,61.87,8,920
11,0,7,0,100.78,3.4,61.87,8,920
11,0,7,0,105.82,3.8,63.52,8,920
11,0,7,0,110.93,4.1,63.53,8,920
11,0,6,0,116.09,4.5,60.6,8,920
11,0,7,0,121.23,4.8,64.87,8,920
11,0,7,0,126.32,5.1,65.05,8,920
11,0,7,0,131.29,5.1,65.05,7,920
11,0,7,0,136.05,5.3,63.74,7,920
11,0,7,0,140.49,5.1,68.27,7,920
11,0,6,0,144.47,5,66.07,7,920
11,0,7,0,147.79,4.9,66.07,6,920
11,0,7,0,150.19,4.8,63.55,6,920
11,0,7,0,151.44,4.7,68.1,5,920
11,0,7,0,151.38,4.7,65.77,5,920
11,0,7,0,150.02,4.4,70.53,5,920
11,0,7,-1,147.52,4.1,68.81,5,920
11,0,4,-1,144.13,3.6,68.81,4,920
11,0,1,-1,140.11,3.2,67.88,4,920
11,0,1,-1,135.63,2.9,72.82,3,920
11,0,4,-1,130.85,2.7,72.22,3,920
11,0,4,-1,125.88,2.5,72.22,3,920
11,0,4,-1,120.79,2.3,71.71,3,920
11,0,4,-1,115.64,2.3,76.98,3,920
11,0,4,-1,110.5,2.3,76.41,3,920
11,0,4,-1,105.4,2.2,76.41,3,920
11,0,1,-1,100.38,2.2,75.86,3,920
11,0,1,-1,95.49,2.2,75.86,3,920
11,0,1,-1,90.76,2.2,70.61,3,920
11,100,3,-1,86.26,2.8,65.81,4,920
11,186,3,-1,82.02,3.4,59.19,6,920
11,606,1,-1,78.1,3.6,55.26,7,920
11,680,1,-1,74.57,3.9,52.92,9,920
11,733,1,-1,71.48,3.8,49.46,10,920
11,769,0,0,68.92,3.7,44.48,11,920
11,794,1,0,66.93,3.7,41.63,12,920
11,816,2,0,65.59,3.7,37.18,14,920
11,823,0,0,64.92,3.8,34.85,15,920
11,824,3,0,64.96,3.9,32.84,16,920
11,816,2,0,65.7,4,30.81,17,910
11,801,0,0,67.12,4.2,29.14,18,910
11,776,1,0,69.17,3.7,29.13,18,910
11,740,0,0,71.8,3.3,30.51,18,910
11,685,1,0,74.93,2.3,34.61,16,910
11,611,0,3,78.51,1.4,46.15,15,910
11,487,7,3,82.47,1.4,52.51,13,910
11,290,7,1,86.75,1.4,48.55,12,910
11,0,7,1,91.28,1.4,51.86,11,910
11,0,7,0,96.03,1.5,48.12,11,910
11,0,4,0,100.94,1.5,51.43,10,910
11,0,4,0,105.97,1.6,54.43,9,910
11,0,4,0,111.09,1.7,58.23,8,910
11,0,1,0,116.24,1.8,58.18,8,910
11,0,1,0,121.39,1.9,62.27,8,910
11,0,1,0,126.48,2.1,62.8,8,910
11,0,1,0,131.45,2.2,62.79,8,910
11,0,0,0,136.22,2.4,63.94,8,910
11,0,1,0,140.68,2.5,63.93,7,910
11,0,1,0,144.68,2.6,64.14,7,910
11,0,1,0,148.01,2.4,68.69,6,910
11,0,1,0,150.43,2.3,67.5,6,910
11,0,1,0,151.7,2.1,72.32,6,910
11,0,1,0,151.64,2,70.12,6,910
11,0,0,0,150.27,1.8,70.11,5,910
11,0,0,0,147.77,1.7,67.86,5,910
11,0,0,0,144.37,1.6,67.85,5,910
11,0,0,0,140.34,1.6,66.17,5,910
11,0,0,0,135.85,1.5,66.16,5,910
11,0,0,-1,131.07,1.5,64.88,5,910
11,0,0,-1,126.09,1.5,69.56,5,910
11,0,0,-1,120.99,1.5,68.36,5,910
11,0,0,-1,115.85,1.5,68.34,4,910
11,0,0,-1,110.71,1.5,66.99,4,910
11,0,1,-1,105.61,1.4,71.85,4,910
11,0,1,-1,100.59,1.4,69.87,4,910
11,0,1,-1,95.7,1.4,69.85,4,910
11,0,1,-2,90.98,1.4,68.14,4,910
11,366,1,-2,86.48,1.4,63.5,5,910
11,185,3,-1,82.25,1.5,60.61,6,910
11,308,3,-1,78.34,1.9,56.57,7,910
11,759,1,-2,74.81,2.4,45.25,9,910
11,809,1,-2,71.73,2,45.23,10,910
11,846,0,-1,69.17,1.7,44.11,11,910
11,869,0,-1,67.19,1.5,41.25,12,910
11,887,0,0,65.84,1.3,38.94,13,910
11,894,0,0,65.18,1.5,36.47,14,910
11,896,0,0,65.21,1.8,31.39,16,910
11,890,0,0,65.95,2,31.37,16,910
11,877,0,-1,67.36,2.2,27.64,17,910
11,855,0,-1,69.4,2.1,27.62,17,900
11,821,0,0,72.02,2,29.54,17,900
11,772,0,0,75.14,1.6,33.53,15,900
11,696,0,2,78.71,1.2,47,14,900
11,578,0,2,82.66,1.4,53.52,12,900
11,372,0,0,86.92,1.6,50.55,10,900
11,0,0,0,91.45,1.7,54.04,9,900
11,0,0,0,96.19,1.9,53.82,8,900
11,0,0,0,101.09,2,57.59,7,900
11,0,1,-1,106.12,2.2,56.76,7,900
11,0,0,-1,111.23,2.3,60.77,6,900
11,0,1,-1,116.39,2.4,60.67,6,900
11,0,8,-1,121.54,2.5,64.99,6,900
11,0,8,-1,126.63,2.6,64.88,6,900
11,0,7,-1,131.61,2.5,69.55,5,900
11,0,8,-1,136.39,2.4,67.79,4,900
11,0,1,-1,140.86,2.1,72.71,3,900
11,0,1,-2,144.87,1.9,68.55,3,900
11,0,0,-2,148.22,1.7,73.58,2,900
11,0,1,-2,150.67,1.5,69.93,2,900
11,0,1,-2,151.95,1.4,75.11,2,900
11,0,1,-3,151.9,1.4,74.26,2,900
11,0,1,-3,150.53,1.6,74.26,1,900
11,0,1,-2,148.02,1.8,75.05,1,900
11,0,1,-2,144.61,2,75.05,1,900
11,0,1,-2,140.56,2.3,76.2,1,900
11,0,1,-2,136.07,2.5,81.9,1,900
11,0,1,-2,131.28,2.9,82.98,1,900
11,0,1,-2,126.29,3,82.98,0,900
11,0,1,-2,121.2,3.3,83.3,0,900
11,0,1,-2,116.05,3.3,83.3,0,900
11,0,4,-2,110.91,3.4,83.55,0,900
11,0,4,-2,105.81,3.6,83.59,0,900
11,0,4,-2,100.8,3.9,90.47,0,900
11,0,7,-2,95.92,4.1,90.51,0,900
11,0,4,-2,91.2,4.3,90.95,0,900
11,33,7,-2,86.71,4.6,84.59,0,900
11,108,6,-1,82.48,5,87.38,1,900
11,0,6,-1,78.57,5.3,81.31,2,900
11,365,3,0,75.05,5.6,76.68,3,900
11,499,4,0,71.98,6.1,71.5,4,900
11,568,8,0,69.42,6.8,70.87,6,900
11,464,4,0,67.44,7,66.16,7,900
11,678,7,0,66.1,7.3,62.68,8,900
11,684,4,0,65.43,7.6,58.59,8,900
11,668,4,0,65.46,7.9,55.21,9,900
11,106,4,0,66.19,8.2,55.24,9,910
11,205,7,0,67.59,8.6,54.78,9,910
11,2,7,0,69.62,8.8,58.66,9,910
11,0,4,0,72.23,9.1,56.25,9,910
11,162,7,0,75.34,9,60.26,8,910
11,0,7,-1,78.9,8.9,59.26,7,910
11,0,7,-1,82.84,8.6,63.56,5,910
11,0,7,-2,87.09,8.3,62.07,4,910
11,0,7,-2,91.61,8,66.64,3,910
11,0,6,-3,96.34,7.7,60.95,3,910
11,0,7,-3,101.24,7.5,65.48,2,910
11,0,7,-4,106.27,7.4,64.77,2,910
11,0,7,-4,111.38,7.1,64.81,1,910
11,0,4,-5,116.53,6.9,61.23,1,910
11,0,4,-5,121.68,6.7,65.83,0,910
11,0,4,-6,126.78,6.6,63.45,0,920
11,0,4,-6,131.76,6.4,63.47,0,920
11,0,4,-6,136.55,6.2,62.09,0,920
11,0,0,-6,141.03,5.8,62.09,0,920
11,0,1,-6,145.06,5.5,65.61,0,920
11,0,0,-6,148.43,5,65.6,0,920
11,0,1,-6,150.89,4.5,69.61,-1,920
11,0,1,-6,152.19,4.4,69.58,-1,920
11,0,4,-7,152.15,4.4,73.83,-2,910
11,0,4,-7,150.78,4.2,73.83,-2,910
11,0,4,-7,148.26,4.1,72.68,-3,910
11,0,4,-7,144.84,2.9,72.74,-3,920
11,0,1,-7,140.79,1.8,77.48,-4,920
11,0,1,-7,136.28,1.7,77.48,-4,920
11,0,1,-7,131.49,1.7,82.48,-4,920
11,0,4,-7,126.5,1.9,76.47,-4,920
11,0,1,-7,121.4,2.2,75.72,-4,920
11,0,4,-7,116.26,2.5,75.69,-4,920
11,0,4,-7,111.11,2.8,76.12,-4,920
11,0,1,-7,106.02,2.7,76.1,-4,920
11,0,1,-7,101.01,2.6,77.35,-4,910
11,0,1,-7,96.13,2.3,77.34,-4,910
11,0,4,-7,91.42,2.1,78.08,-4,910
11,329,1,-7,86.93,2.7,72.46,-3,910
11,548,1,-7,82.71,3.3,67.18,-2,910
11,303,4,-7,78.81,3.4,62.4,-1,910
11,386,4,-7,75.29,3.5,56.17,0,910
11,817,1,-7,72.22,3.8,52.24,1,910
11,861,0,-11,69.67,4.1,37.38,3,910
11,874,0,-11,67.69,3.9,34.81,3,910
11,889,0,-13,66.35,3.7,27.42,4,910
11,888,0,-13,65.68,3.5,27.4,5,910
11,889,0,-14,65.7,3.4,23.82,6,910
11,879,0,-14,66.43,3.4,23.8,6,910
11,867,0,-14,67.82,3.5,22.26,7,910
11,844,1,-14,69.84,3.6,22.25,7,910
11,809,0,-12,72.43,3.7,23.68,7,910
11,425,4,-12,75.54,3,25.36,6,910
11,665,7,-8,79.08,2.3,36.88,6,910
11,513,4,-8,83.01,2,42.42,4,910
11,345,0,-6,87.26,1.8,51.7,2,910
11,0,1,-6,91.77,1.9,55.51,1,910
11,0,0,-6,96.49,2,58.33,1,910
11,0,1,-6,101.39,2.2,58.29,1,910
11,0,1,-5,106.41,2.4,63.91,1,910
11,0,7,-5,111.51,2.6,63.86,1,910
11,0,7,-4,116.66,2.9,68.85,2,900
11,0,7,-4,121.81,3.2,68.79,2,900
11,0,7,-3,126.91,3.5,67.11,2,900
11,0,7,-3,131.9,3.8,67.05,2,900
11,0,7,-3,136.7,4.1,69.19,2,900
11,0,7,-3,141.2,4.2,69.14,2,900
11,0,7,-2,145.24,4.4,70.92,2,900
11,0,7,-2,148.63,4.6,70.88,2,900
11,0,7,-2,151.11,4.9,71.53,3,900
11,0,7,-2,152.43,5,71.49,3,900
11,0,6,-3,152.4,5.2,64.64,3,900
11,0,6,-3,151.03,5.2,64.61,3,900
11,0,6,-3,148.5,5.2,60.13,4,900
11,0,6,-3,145.07,5.4,60.11,4,900
11,0,6,-4,141.01,5.7,54.34,4,900
11,0,6,-4,136.5,5.7,54.3,4,900
11,0,8,-3,131.69,5.7,56.83,5,900
11,0,4,-3,126.7,6.1,56.8,5,900
11,0,4,-3,121.6,6.6,52.83,5,890
11,0,4,-3,116.46,6.9,52.84,5,890
11,0,4,-3,111.31,7.3,54.68,5,900
11,0,7,-3,106.22,8.7,58.66,5,900
11,0,8,-3,101.21,10.1,58.24,5,900
11,0,7,-3,96.34,11.1,62.52,4,900
11,0,7,-3,91.64,12.1,66.56,3,900
11,0,7,-3,87.15,12.3,71.57,2,900
11,0,8,-4,82.93,12.5,73.74,1,900
11,0,7,-4,79.04,12.9,73.82,0,900
11,0,6,-5,75.53,13.3,64.41,0,900
11,0,6,-5,72.46,13.1,64.48,0,900
11,0,6,-10,69.91,13,46.29,0,900
11,4,6,-10,67.94,12.8,46.33,0,900
11,180,7,-13,66.59,12.7,34.62,0,900
11,551,7,-13,65.92,12.6,34.65,0,910
11,594,4,-14,65.94,12.6,32.3,1,910
11,422,4,-14,66.66,12.4,32.33,1,910
11,463,8,-15,68.04,12.3,28.38,1,910
11,358,4,-15,70.05,11.7,28.4,1,910
11,400,4,-16,72.63,11.2,26.82,1,910
11,582,7,-16,75.73,10.6,28.85,0,910
11,535,7,-16,79.26,10,27.77,0,910
11,294,7,-16,83.18,9.5,27.79,0,910
11,0,7,-16,87.41,9.1,27.83,0,910
11,0,1,-16,91.92,8.6,27.85,0,910
11,0,1,-15,96.63,8.1,31.21,-1,910
11,0,4,-15,101.52,8,31.22,-1,910
11,0,4,-15,106.54,7.9,32.73,-1,910
11,0,4,-15,111.64,7.9,32.74,-1,910
11,0,4,-14,116.79,7.9,38.21,-1,910
11,0,1,-14,121.94,7.8,38.22,-1,910
11,0,1,-12,127.05,7.8,46.87,-2,920
11,0,1,-12,132.04,7.9,46.88,-2,920
11,0,1,-10,136.85,8,54.08,-3,920
11,0,1,-10,141.36,8,54.08,-3,920
11,0,1,-9,145.42,8.1,64.78,-3,920
11,0,1,-9,148.83,8.1,64.79,-3,920
11,0,1,-9,151.33,8.2,68.05,-4,920
11,0,1,-9,152.66,8.1,68.07,-4,920
11,0,1,-9,152.64,8.1,67.63,-4,920
11,0,4,-9,151.27,7.9,67.65,-4,920
11,0,4,-9,148.73,7.8,64.58,-4,920
11,0,1,-9,145.3,7.5,64.6,-4,920
11,0,1,-10,141.22,7.2,60.34,-4,920
11,0,1,-10,136.71,6.6,60.35,-4,920
11,0,1,-11,131.9,6,61.2,-4,920
11,0,1,-11,126.9,5.3,61.21,-4,920
11,0,1,-11,121.8,4.7,59.18,-5,920
11,0,1,-11,116.65,4.4,59.19,-5,920
11,0,4,-11,111.51,4.1,63.48,-5,920
11,0,4,-11,106.42,3.9,63.5,-5,920
11,0,4,-11,101.42,3.7,64.06,-6,920
11,0,4,-11,96.55,3.4,64.07,-6,920
11,0,7,-11,91.85,3.2,65.68,-6,920
